StudentID,Name,Age,Grade,Mathematics,Science,English,Hindi,Sanskrit,Social Science,PreferredSubjects,WeakSubjects,LearningStyle,Hobbies,CareerInterest
776,Student_776,15,8,43,65,61,71,52,47,"['Science', 'English']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Technology', 'Sports']",Entrepreneur
777,Student_777,16,9,80,43,63,47,84,70,"['SocialStudies', 'English', 'Hindi']","['Mathematics', 'Science', 'Sanskrit']",Auditory,['Music'],Government Services
778,Student_778,16,8,72,86,69,42,44,40,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Dance', 'Music', 'Sports']",Teacher
779,Student_779,14,9,49,84,77,82,64,92,"['English', 'Sanskrit']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Visual,"['Technology', 'Music', 'Reading']",Doctor
780,Student_780,15,8,45,69,59,65,53,41,"['Sanskrit', 'Mathematics', 'SocialStudies']","['Science', 'English', 'Hindi']",Logical,"['Writing', 'Sports']",Entrepreneur
781,Student_781,16,8,44,82,61,43,59,45,"['Mathematics', 'English', 'Hindi']","['Science', 'Sanskrit', 'SocialStudies']",Visual,"['Arts', 'Sports', 'Reading']",Entrepreneur
782,Student_782,15,9,41,73,91,59,72,85,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Reading', 'Dance', 'Sports']",Entrepreneur
783,Student_783,14,8,61,54,78,82,96,53,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,['Reading'],Engineer
784,Student_784,16,8,44,41,57,100,85,75,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Technology', 'Arts']",Scientist
785,Student_785,15,9,73,90,77,73,97,94,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Logical,['Technology'],Engineer
786,Student_786,14,10,46,66,40,43,91,46,"['Science', 'Mathematics', 'Hindi']","['English', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Scientist
787,Student_787,16,10,85,71,44,70,52,52,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,['Sports'],Government Services
788,Student_788,16,10,61,95,53,81,53,82,"['SocialStudies', 'Science', 'Hindi']","['Mathematics', 'English', 'Sanskrit']",Logical,['Arts'],Government Services
789,Student_789,16,9,91,67,74,42,76,74,"['English', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Logical,['Sports'],Scientist
790,Student_790,15,10,58,76,56,69,54,71,"['SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'English', 'Hindi']",Logical,"['Reading', 'Technology']",Doctor
791,Student_791,16,9,41,69,87,60,95,51,"['Sanskrit', 'Science']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Kinesthetic,"['Arts', 'Reading']",Teacher
792,Student_792,15,10,95,100,63,56,59,71,"['Mathematics', 'English']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Technology', 'Arts', 'Writing']",Engineer
793,Student_793,16,9,96,94,47,98,41,63,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,['Dance'],Artist
794,Student_794,15,8,43,88,98,51,59,75,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Music', 'Dance']",Engineer
795,Student_795,14,9,70,95,65,73,78,80,"['English', 'Science']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Arts', 'Music', 'Technology']",Doctor
796,Student_796,14,8,67,61,79,66,58,87,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Kinesthetic,['Writing'],Scientist
797,Student_797,15,9,83,55,47,69,58,56,"['English', 'SocialStudies', 'Science']","['Mathematics', 'Hindi', 'Sanskrit']",Auditory,['Writing'],Teacher
798,Student_798,16,8,73,41,47,96,92,47,"['SocialStudies', 'English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit']",Auditory,['Dance'],Teacher
799,Student_799,16,8,53,53,85,79,73,97,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Technology', 'Music']",Teacher
800,Student_800,15,9,59,58,74,83,56,62,"['Hindi', 'English']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Technology', 'Arts']",Teacher
801,Student_801,15,8,54,98,66,53,75,93,"['Science', 'Sanskrit']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Logical,['Arts'],Artist
802,Student_802,16,10,85,51,74,91,65,81,"['Hindi', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Sanskrit']",Logical,"['Dance', 'Reading']",Government Services
803,Student_803,14,10,51,82,75,97,53,76,"['English', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Auditory,"['Dance', 'Technology']",Teacher
804,Student_804,14,10,100,99,48,77,55,70,"['English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Technology', 'Dance']",Scientist
805,Student_805,16,9,66,62,54,97,45,46,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Logical,['Writing'],Government Services
806,Student_806,15,8,91,50,82,70,46,74,"['Science', 'English']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Sports', 'Technology', 'Writing']",Artist
807,Student_807,14,10,68,73,41,85,71,71,"['SocialStudies', 'Mathematics', 'Hindi']","['Science', 'English', 'Sanskrit']",Auditory,"['Writing', 'Music']",Entrepreneur
808,Student_808,16,10,52,75,44,98,44,62,"['Mathematics', 'Science']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,['Dance'],Engineer
809,Student_809,15,8,70,93,83,95,99,67,"['Sanskrit', 'Mathematics', 'SocialStudies']","['Science', 'English', 'Hindi']",Kinesthetic,"['Writing', 'Technology']",Scientist
810,Student_810,14,10,90,63,71,61,40,91,"['English', 'Science']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Technology', 'Sports', 'Dance']",Doctor
811,Student_811,16,8,44,52,76,72,97,83,"['English', 'Sanskrit']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Visual,"['Music', 'Technology']",Doctor
812,Student_812,15,8,94,41,59,46,68,72,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Logical,"['Dance', 'Reading']",Scientist
813,Student_813,16,9,97,61,70,80,72,64,"['Mathematics', 'Sanskrit']","['Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Dance', 'Reading', 'Arts']",Doctor
814,Student_814,14,8,49,66,51,94,58,85,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Music', 'Arts', 'Sports']",Engineer
815,Student_815,16,10,91,80,76,48,74,78,"['English', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Logical,"['Arts', 'Technology']",Entrepreneur
816,Student_816,16,9,57,95,82,78,72,60,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Dance', 'Arts', 'Reading']",Government Services
817,Student_817,14,8,64,97,70,69,48,46,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Auditory,"['Music', 'Arts', 'Reading']",Government Services
818,Student_818,16,9,78,42,90,89,46,72,"['Mathematics', 'Science']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,['Writing'],Engineer
819,Student_819,14,8,79,61,57,41,77,85,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Kinesthetic,['Technology'],Entrepreneur
820,Student_820,14,9,44,78,68,58,46,53,"['SocialStudies', 'Science', 'Sanskrit']","['Mathematics', 'English', 'Hindi']",Kinesthetic,"['Technology', 'Writing', 'Dance']",Teacher
821,Student_821,14,9,49,57,66,67,86,97,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Sports', 'Writing']",Teacher
822,Student_822,15,9,61,91,44,42,91,41,"['Sanskrit', 'Hindi', 'SocialStudies']","['Mathematics', 'Science', 'English']",Logical,"['Arts', 'Reading']",Entrepreneur
823,Student_823,15,8,80,50,62,81,57,62,"['Mathematics', 'Hindi', 'SocialStudies']","['Science', 'English', 'Sanskrit']",Visual,['Arts'],Doctor
824,Student_824,16,10,44,92,100,41,59,92,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Auditory,"['Technology', 'Sports']",Scientist
825,Student_825,15,9,42,66,59,91,76,65,"['Science', 'English', 'Mathematics']","['Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Arts'],Artist
826,Student_826,15,10,75,90,76,40,99,76,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Kinesthetic,['Technology'],Entrepreneur
827,Student_827,16,8,74,89,98,66,93,74,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Music', 'Arts', 'Dance']",Teacher
828,Student_828,14,9,43,46,51,98,94,79,"['Hindi', 'Sanskrit', 'SocialStudies']","['Mathematics', 'Science', 'English']",Logical,['Sports'],Artist
829,Student_829,15,9,77,81,78,90,94,45,"['Sanskrit', 'Hindi']","['Mathematics', 'Science', 'English', 'SocialStudies']",Auditory,['Reading'],Engineer
830,Student_830,15,8,70,80,61,98,92,59,"['Mathematics', 'English', 'Science']","['Hindi', 'Sanskrit', 'SocialStudies']",Logical,['Arts'],Engineer
831,Student_831,15,9,91,100,82,90,52,71,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Writing', 'Dance']",Teacher
832,Student_832,14,8,71,40,55,57,100,93,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Arts', 'Technology', 'Sports']",Artist
833,Student_833,15,9,64,62,97,97,76,80,"['English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,['Arts'],Engineer
834,Student_834,16,10,49,48,92,87,43,74,"['Science', 'English', 'Mathematics']","['Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Arts', 'Sports']",Government Services
835,Student_835,16,9,53,63,85,91,98,66,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Dance', 'Sports', 'Arts']",Scientist
836,Student_836,16,9,56,93,65,79,40,74,"['English', 'Science']","['Mathematics', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Sports', 'Reading', 'Dance']",Doctor
837,Student_837,14,10,72,53,42,40,68,72,"['English', 'Hindi']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Technology', 'Sports', 'Writing']",Government Services
838,Student_838,15,8,73,49,90,50,78,78,"['Hindi', 'Sanskrit', 'Science']","['Mathematics', 'English', 'SocialStudies']",Logical,['Sports'],Engineer
839,Student_839,16,8,75,74,56,92,70,65,"['Science', 'SocialStudies']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Logical,"['Sports', 'Dance', 'Technology']",Teacher
840,Student_840,15,10,61,54,45,97,99,86,"['Mathematics', 'SocialStudies', 'Science']","['English', 'Hindi', 'Sanskrit']",Logical,"['Sports', 'Dance']",Scientist
841,Student_841,16,9,99,98,60,78,97,63,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Logical,"['Technology', 'Sports']",Entrepreneur
842,Student_842,15,8,42,61,72,89,53,45,"['English', 'Science', 'SocialStudies']","['Mathematics', 'Hindi', 'Sanskrit']",Logical,"['Sports', 'Music', 'Dance']",Scientist
843,Student_843,15,9,65,46,69,74,66,62,"['Hindi', 'Mathematics']","['Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Dance']",Artist
844,Student_844,15,9,51,66,84,50,77,82,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Arts', 'Music']",Teacher
845,Student_845,15,9,85,78,90,87,80,95,"['SocialStudies', 'Sanskrit', 'Mathematics']","['Science', 'English', 'Hindi']",Logical,"['Technology', 'Arts', 'Dance']",Scientist
846,Student_846,14,10,53,63,63,45,76,87,"['Mathematics', 'Sanskrit', 'Hindi']","['Science', 'English', 'SocialStudies']",Kinesthetic,"['Technology', 'Writing']",Artist
847,Student_847,16,8,79,74,69,56,100,93,"['Science', 'SocialStudies', 'Hindi']","['Mathematics', 'English', 'Sanskrit']",Visual,"['Technology', 'Dance', 'Sports']",Government Services
848,Student_848,16,9,100,42,88,64,55,57,"['SocialStudies', 'Science']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Kinesthetic,"['Sports', 'Dance']",Doctor
849,Student_849,16,9,85,76,52,87,55,75,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Dance', 'Reading', 'Technology']",Entrepreneur
850,Student_850,15,9,75,40,96,50,44,86,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Visual,"['Arts', 'Reading']",Scientist
851,Student_851,16,10,55,80,72,41,88,96,"['SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi', 'Sanskrit']",Auditory,['Arts'],Artist
852,Student_852,15,8,54,42,81,43,97,78,"['Sanskrit', 'Science']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Visual,['Writing'],Doctor
853,Student_853,14,10,91,97,91,53,48,83,"['Mathematics', 'SocialStudies', 'English']","['Science', 'Hindi', 'Sanskrit']",Auditory,['Technology'],Artist
854,Student_854,15,9,62,98,50,53,48,72,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Music', 'Reading', 'Dance']",Teacher
855,Student_855,16,10,94,73,71,62,86,69,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Dance', 'Music', 'Writing']",Engineer
856,Student_856,16,10,56,84,54,67,98,84,"['Mathematics', 'Science', 'Hindi']","['English', 'Sanskrit', 'SocialStudies']",Auditory,"['Arts', 'Technology']",Scientist
857,Student_857,16,8,41,55,50,58,40,55,"['Mathematics', 'Hindi', 'Sanskrit']","['Science', 'English', 'SocialStudies']",Kinesthetic,"['Music', 'Sports']",Entrepreneur
858,Student_858,15,9,59,63,88,94,54,95,"['SocialStudies', 'English', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Visual,"['Reading', 'Dance']",Entrepreneur
859,Student_859,14,10,68,97,89,82,49,95,"['Science', 'Mathematics']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Sports', 'Music']",Entrepreneur
860,Student_860,15,8,62,95,69,97,97,42,"['Sanskrit', 'SocialStudies', 'English']","['Mathematics', 'Science', 'Hindi']",Auditory,['Writing'],Government Services
861,Student_861,15,9,75,64,75,48,73,54,"['Science', 'Mathematics', 'Hindi']","['English', 'Sanskrit', 'SocialStudies']",Auditory,"['Technology', 'Sports', 'Music']",Teacher
862,Student_862,16,10,84,45,58,78,90,47,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Kinesthetic,['Dance'],Engineer
863,Student_863,14,10,46,58,52,85,87,86,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Arts'],Entrepreneur
864,Student_864,15,10,52,99,74,97,62,88,"['English', 'SocialStudies', 'Hindi']","['Mathematics', 'Science', 'Sanskrit']",Logical,"['Sports', 'Technology']",Entrepreneur
865,Student_865,15,8,76,80,72,74,42,71,"['Mathematics', 'English', 'Science']","['Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Technology', 'Dance']",Government Services
866,Student_866,14,8,91,54,46,86,61,43,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Dance', 'Arts']",Teacher
867,Student_867,14,10,51,56,49,80,91,56,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Sports', 'Arts', 'Writing']",Entrepreneur
868,Student_868,15,9,67,43,89,83,54,42,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Kinesthetic,['Arts'],Doctor
869,Student_869,14,8,49,63,67,79,94,91,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Kinesthetic,"['Dance', 'Music', 'Writing']",Engineer
870,Student_870,14,9,59,83,55,49,98,45,['Mathematics'],"['Science', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Arts', 'Reading', 'Music']",Engineer
871,Student_871,14,9,80,59,58,95,56,54,"['Hindi', 'Mathematics']","['Science', 'English', 'Sanskrit', 'SocialStudies']",Auditory,"['Dance', 'Writing', 'Arts']",Engineer
872,Student_872,14,8,53,49,80,55,54,54,"['Mathematics', 'Science']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Writing', 'Reading', 'Arts']",Artist
873,Student_873,15,10,60,86,53,85,97,71,"['Mathematics', 'Sanskrit']","['Science', 'English', 'Hindi', 'SocialStudies']",Auditory,['Reading'],Engineer
874,Student_874,14,8,53,49,63,49,55,95,"['Hindi', 'English']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Music', 'Sports']",Government Services
875,Student_875,14,10,98,65,60,98,66,83,"['SocialStudies', 'Mathematics', 'Sanskrit']","['Science', 'English', 'Hindi']",Visual,"['Music', 'Technology']",Doctor
876,Student_876,15,10,50,42,88,67,94,81,"['Sanskrit', 'Science']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Sports', 'Writing', 'Arts']",Government Services
877,Student_877,14,9,74,48,40,69,87,49,"['Hindi', 'Sanskrit', 'Mathematics']","['Science', 'English', 'SocialStudies']",Logical,"['Dance', 'Music']",Teacher
878,Student_878,15,9,51,64,92,48,64,54,"['Sanskrit', 'English']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Auditory,['Technology'],Scientist
879,Student_879,16,9,90,74,82,49,76,87,"['Mathematics', 'Hindi', 'English']","['Science', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Reading'],Artist
880,Student_880,16,8,70,79,73,86,71,84,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Music', 'Reading', 'Technology']",Government Services
881,Student_881,16,10,62,60,41,41,99,57,"['English', 'Science', 'Hindi']","['Mathematics', 'Sanskrit', 'SocialStudies']",Logical,['Sports'],Teacher
882,Student_882,14,8,86,98,64,80,80,82,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Music', 'Reading']",Teacher
883,Student_883,14,8,96,52,46,40,97,88,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Logical,"['Sports', 'Arts', 'Music']",Scientist
884,Student_884,14,8,79,62,40,66,95,43,"['Mathematics', 'Hindi', 'Sanskrit']","['Science', 'English', 'SocialStudies']",Kinesthetic,"['Dance', 'Writing']",Doctor
885,Student_885,15,9,85,50,58,52,59,44,"['English', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Visual,['Arts'],Government Services
886,Student_886,15,8,85,84,86,43,74,50,"['SocialStudies', 'Science', 'Hindi']","['Mathematics', 'English', 'Sanskrit']",Auditory,"['Arts', 'Dance', 'Music']",Artist
887,Student_887,15,9,85,52,44,58,82,45,"['Hindi', 'Science', 'English']","['Mathematics', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Sports', 'Music']",Teacher
888,Student_888,14,8,83,64,82,76,92,48,"['English', 'SocialStudies', 'Sanskrit']","['Mathematics', 'Science', 'Hindi']",Logical,"['Dance', 'Music']",Scientist
889,Student_889,15,9,87,56,88,91,88,64,"['Sanskrit', 'Hindi']","['Mathematics', 'Science', 'English', 'SocialStudies']",Logical,"['Sports', 'Writing', 'Arts']",Teacher
890,Student_890,15,9,66,68,45,47,50,49,"['SocialStudies', 'Hindi', 'Sanskrit']","['Mathematics', 'Science', 'English']",Logical,"['Dance', 'Reading', 'Technology']",Teacher
891,Student_891,14,8,82,87,42,78,76,50,"['Mathematics', 'Hindi']","['Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Dance', 'Music', 'Arts']",Artist
892,Student_892,16,8,45,56,46,45,93,50,"['Science', 'SocialStudies']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Kinesthetic,"['Writing', 'Dance']",Government Services
893,Student_893,16,9,71,59,66,77,88,88,"['Hindi', 'Sanskrit', 'Mathematics']","['Science', 'English', 'SocialStudies']",Auditory,"['Music', 'Technology', 'Arts']",Doctor
894,Student_894,15,8,60,89,67,91,55,40,"['Sanskrit', 'Mathematics']","['Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Dance', 'Writing']",Entrepreneur
895,Student_895,14,8,45,71,59,91,93,50,"['SocialStudies', 'Hindi', 'Science']","['Mathematics', 'English', 'Sanskrit']",Kinesthetic,"['Dance', 'Writing']",Teacher
896,Student_896,15,10,99,94,80,46,53,100,"['Sanskrit', 'SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi']",Auditory,"['Music', 'Sports']",Teacher
897,Student_897,14,10,82,52,42,89,44,84,"['English', 'Sanskrit']","['Mathematics', 'Science', 'Hindi', 'SocialStudies']",Kinesthetic,['Dance'],Artist
898,Student_898,16,8,58,71,59,46,74,57,"['Science', 'Sanskrit', 'Mathematics']","['English', 'Hindi', 'SocialStudies']",Kinesthetic,"['Arts', 'Music']",Government Services
899,Student_899,15,10,85,61,96,81,99,75,"['SocialStudies', 'Mathematics']","['Science', 'English', 'Hindi', 'Sanskrit']",Logical,['Technology'],Scientist
900,Student_900,16,10,68,67,48,50,66,99,"['English', 'Mathematics', 'Sanskrit']","['Science', 'Hindi', 'SocialStudies']",Logical,['Reading'],Scientist
901,Student_901,14,10,45,49,99,71,58,72,"['Mathematics', 'English']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,['Arts'],Engineer
902,Student_902,14,9,96,43,92,93,92,43,"['English', 'Mathematics', 'SocialStudies']","['Science', 'Hindi', 'Sanskrit']",Auditory,"['Technology', 'Dance']",Government Services
903,Student_903,16,9,61,46,77,53,100,82,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Logical,"['Arts', 'Writing']",Scientist
904,Student_904,16,9,55,84,96,88,47,75,"['Science', 'Mathematics', 'English']","['Hindi', 'Sanskrit', 'SocialStudies']",Auditory,['Music'],Doctor
905,Student_905,14,10,44,65,52,70,56,57,"['English', 'SocialStudies', 'Hindi']","['Mathematics', 'Science', 'Sanskrit']",Auditory,['Music'],Engineer
906,Student_906,15,9,49,97,75,48,45,67,"['Mathematics', 'Science']","['English', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Arts', 'Sports', 'Dance']",Scientist
907,Student_907,16,10,80,79,54,84,46,62,['Hindi'],"['Mathematics', 'Science', 'English', 'Sanskrit', 'SocialStudies']",Visual,"['Reading', 'Music']",Government Services
908,Student_908,15,8,59,44,51,76,62,92,"['SocialStudies', 'Science']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Visual,"['Arts', 'Reading']",Entrepreneur
909,Student_909,15,10,54,75,93,60,48,40,"['Science', 'SocialStudies']","['Mathematics', 'English', 'Hindi', 'Sanskrit']",Kinesthetic,['Sports'],Doctor
910,Student_910,15,10,98,49,51,79,91,67,"['Hindi', 'Science', 'Mathematics']","['English', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Music', 'Arts']",Entrepreneur
911,Student_911,16,8,95,45,76,49,63,79,"['Hindi', 'Mathematics', 'English']","['Science', 'Sanskrit', 'SocialStudies']",Visual,"['Dance', 'Sports']",Government Services
912,Student_912,14,10,63,80,89,79,97,40,"['English', 'Science', 'Mathematics']","['Hindi', 'Sanskrit', 'SocialStudies']",Logical,['Writing'],Teacher
913,Student_913,16,10,74,53,65,62,78,47,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Visual,"['Dance', 'Arts', 'Music']",Engineer
914,Student_914,16,10,71,58,56,67,58,63,['Science'],"['Mathematics', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Technology', 'Dance']",Teacher
915,Student_915,16,8,92,88,88,81,51,83,"['Mathematics', 'English']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Auditory,"['Writing', 'Reading', 'Arts']",Artist
916,Student_916,16,10,49,68,81,89,84,58,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,"['Writing', 'Sports', 'Technology']",Scientist
917,Student_917,15,8,60,88,90,54,82,43,"['SocialStudies', 'English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit']",Auditory,"['Reading', 'Dance']",Teacher
918,Student_918,15,9,59,87,57,100,88,41,['SocialStudies'],"['Mathematics', 'Science', 'English', 'Hindi', 'Sanskrit']",Visual,"['Writing', 'Reading', 'Dance']",Entrepreneur
919,Student_919,16,9,86,71,100,71,100,42,['English'],"['Mathematics', 'Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Logical,['Technology'],Government Services
920,Student_920,14,8,46,48,77,100,91,95,"['Hindi', 'English', 'Sanskrit']","['Mathematics', 'Science', 'SocialStudies']",Visual,"['Music', 'Dance']",Engineer
921,Student_921,16,10,67,85,57,41,83,58,"['Hindi', 'English']","['Mathematics', 'Science', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Music', 'Dance']",Entrepreneur
922,Student_922,15,8,99,73,50,47,60,89,"['Science', 'Sanskrit', 'Hindi']","['Mathematics', 'English', 'SocialStudies']",Kinesthetic,"['Arts', 'Sports']",Artist
923,Student_923,14,8,69,46,55,87,92,81,"['SocialStudies', 'Hindi', 'Sanskrit']","['Mathematics', 'Science', 'English']",Kinesthetic,['Music'],Artist
924,Student_924,16,8,43,68,41,44,41,97,"['SocialStudies', 'Hindi', 'Science']","['Mathematics', 'English', 'Sanskrit']",Visual,"['Writing', 'Technology', 'Music']",Entrepreneur
925,Student_925,14,8,74,72,100,42,86,78,"['English', 'Mathematics']","['Science', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Technology', 'Arts']",Artist
926,Student_926,14,9,58,80,95,84,59,59,"['Mathematics', 'Hindi', 'Science']","['English', 'Sanskrit', 'SocialStudies']",Auditory,"['Sports', 'Reading', 'Arts']",Entrepreneur
927,Student_927,15,8,64,49,64,40,42,80,['Sanskrit'],"['Mathematics', 'Science', 'English', 'Hindi', 'SocialStudies']",Auditory,"['Writing', 'Music']",Artist
928,Student_928,15,10,54,56,57,48,100,54,"['SocialStudies', 'Hindi']","['Mathematics', 'Science', 'English', 'Sanskrit']",Auditory,"['Music', 'Arts']",Doctor
929,Student_929,16,10,64,51,66,64,88,86,"['Mathematics', 'Hindi', 'SocialStudies']","['Science', 'English', 'Sanskrit']",Auditory,"['Sports', 'Reading']",Artist
930,Student_930,14,8,77,40,54,72,76,46,['Mathematics'],"['Science', 'English', 'Hindi', 'Sanskrit', 'SocialStudies']",Kinesthetic,"['Music', 'Reading']",Entrepreneur
931,Student_931,15,10,88,43,72,50,42,54,"['Sanskrit', 'Science']","['Mathematics', 'English', 'Hindi', 'SocialStudies']",Visual,"['Dance', 'Sports']",Engineer
